-13.0,156.0,60.0,101.0,33.0,135.0,22.0,155.0,73.0,-55.0,46.0,-21.0,35.0,-1.0,-27.0,34.0,-38.0,54.0,-11.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.0,157.0,59.0,101.0,37.0,133.0,21.0,154.0,72.0,-56.0,50.0,-24.0,34.0,-3.0,-22.0,32.0,-38.0,53.0,-16.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.0,157.0,62.0,99.0,38.0,133.0,22.0,152.0,75.0,-58.0,51.0,-24.0,35.0,-5.0,-24.0,34.0,-40.0,53.0,-16.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.0,146.0,60.0,98.0,35.0,131.0,19.0,149.0,77.0,-48.0,52.0,-15.0,36.0,3.0,-25.0,33.0,-41.0,51.0,-16.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,155.0,60.0,98.0,36.0,129.0,3.0,155.0,70.0,-57.0,46.0,-26.0,13.0,0.0,-24.0,31.0,-57.0,57.0,-33.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.0,146.0,57.0,95.0,36.0,125.0,3.0,153.0,72.0,-51.0,51.0,-21.0,18.0,7.0,-21.0,30.0,-54.0,58.0,-33.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.0,147.0,56.0,96.0,34.0,127.0,1.0,154.0,72.0,-51.0,50.0,-20.0,17.0,7.0,-22.0,31.0,-55.0,58.0,-33.0,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.0,147.0,57.0,98.0,34.0,127.0,8.0,148.0,72.0,-49.0,49.0,-20.0,23.0,1.0,-23.0,29.0,-49.0,50.0,-26.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.0,144.0,55.0,98.0,33.0,122.0,-2.0,151.0,72.0,-46.0,50.0,-22.0,15.0,7.0,-22.0,24.0,-57.0,53.0,-35.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.0,146.0,55.0,99.0,33.0,128.0,-1.0,153.0,73.0,-47.0,51.0,-18.0,17.0,7.0,-22.0,29.0,-56.0,54.0,-34.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.0,147.0,54.0,100.0,31.0,129.0,15.0,147.0,72.0,-47.0,49.0,-18.0,33.0,0.0,-23.0,29.0,-39.0,47.0,-16.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.0,148.0,52.0,103.0,29.0,130.0,12.0,148.0,73.0,-45.0,50.0,-18.0,33.0,0.0,-23.0,27.0,-40.0,45.0,-17.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.0,147.0,50.0,103.0,27.0,130.0,-7.0,156.0,73.0,-44.0,50.0,-17.0,16.0,9.0,-23.0,27.0,-57.0,53.0,-34.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.0,153.0,59.0,106.0,44.0,133.0,0.0,156.0,73.0,-47.0,58.0,-20.0,14.0,3.0,-15.0,27.0,-59.0,50.0,-44.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.0,104.0,28.0,7.0,-11.0,8.0,-12.0,19.0,68.0,-97.0,29.0,-96.0,28.0,-85.0,-39.0,1.0,-40.0,12.0,-1.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-50.0,108.0,28.0,9.0,13.0,13.0,-12.0,21.0,78.0,-99.0,63.0,-95.0,38.0,-87.0,-15.0,4.0,-40.0,12.0,-25.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.0,139.0,55.0,23.0,38.0,31.0,18.0,44.0,98.0,-116.0,81.0,-108.0,61.0,-95.0,-17.0,8.0,-37.0,21.0,-20.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0,31.0,-74.0,-25.0,-75.0,-10.0,86.0,19.0,-156.0,-56.0,-157.0,-41.0,4.0,-12.0,-1.0,15.0,160.0,44.0,161.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.0,31.0,-72.0,-21.0,-1.0,-17.0,85.0,17.0,-148.0,-52.0,-77.0,-48.0,9.0,-14.0,71.0,4.0,157.0,38.0,86.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.0,27.0,-74.0,-22.0,-1.0,-16.0,85.0,14.0,-138.0,-49.0,-65.0,-43.0,21.0,-13.0,73.0,6.0,159.0,36.0,86.0,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.0,27.0,-72.0,-23.0,-74.0,-8.0,83.0,11.0,-148.0,-50.0,-150.0,-35.0,7.0,-16.0,-2.0,15.0,155.0,34.0,157.0,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.0,25.0,-72.0,-21.0,-71.0,-5.0,84.0,10.0,-146.0,-46.0,-145.0,-30.0,10.0,-15.0,1.0,16.0,156.0,31.0,155.0,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0,28.0,-71.0,-22.0,-70.0,-6.0,83.0,15.0,-133.0,-50.0,-132.0,-34.0,21.0,-13.0,1.0,16.0,154.0,37.0,153.0,21.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.0,34.0,-71.0,-21.0,-68.0,-8.0,84.0,19.0,-145.0,-55.0,-142.0,-42.0,10.0,-15.0,3.0,13.0,155.0,40.0,152.0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,33.0,-71.0,-20.0,-61.0,-10.0,84.0,18.0,-151.0,-53.0,-141.0,-43.0,4.0,-15.0,10.0,10.0,155.0,38.0,145.0,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.0,36.0,-71.0,-21.0,1.0,-18.0,83.0,19.0,-144.0,-57.0,-72.0,-54.0,10.0,-17.0,72.0,3.0,154.0,40.0,82.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0,35.0,-70.0,-21.0,-66.0,-6.0,84.0,19.0,-142.0,-56.0,-138.0,-41.0,12.0,-16.0,4.0,15.0,154.0,40.0,150.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.0,32.0,-70.0,-21.0,-70.0,-6.0,82.0,18.0,-131.0,-53.0,-131.0,-38.0,21.0,-14.0,0.0,15.0,152.0,39.0,152.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,103.0,16.0,-2.0,176.0,-86.0,142.0,-91.0,-94.0,-105.0,66.0,-189.0,32.0,-194.0,160.0,-84.0,126.0,-89.0,-34.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,120.0,17.0,-2.0,180.0,-80.0,148.0,-80.0,-101.0,-122.0,62.0,-200.0,30.0,-200.0,163.0,-78.0,131.0,-78.0,-32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,119.0,16.0,0.0,179.0,-84.0,146.0,-85.0,-108.0,-119.0,55.0,-203.0,22.0,-204.0,163.0,-84.0,130.0,-85.0,-33.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,115.0,17.0,-2.0,177.0,-86.0,146.0,-87.0,-111.0,-117.0,49.0,-201.0,18.0,-202.0,160.0,-84.0,129.0,-85.0,-31.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.0,111.0,17.0,-2.0,173.0,-88.0,142.0,-87.0,-113.0,-113.0,43.0,-199.0,12.0,-198.0,156.0,-86.0,125.0,-85.0,-31.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,101.0,198.0,-85.0,171.0,-98.0,145.0,-95.0,82.0,-186.0,55.0,-199.0,29.0,-196.0,-27.0,-13.0,-53.0,-10.0,-26.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,107.0,203.0,-78.0,177.0,-96.0,150.0,-89.0,93.0,-185.0,67.0,-203.0,40.0,-196.0,-26.0,-18.0,-53.0,-11.0,-27.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,107.0,202.0,-76.0,177.0,-94.0,149.0,-85.0,99.0,-183.0,74.0,-201.0,46.0,-192.0,-25.0,-18.0,-53.0,-9.0,-28.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,106.0,202.0,-76.0,176.0,-95.0,149.0,-86.0,98.0,-182.0,72.0,-201.0,45.0,-192.0,-26.0,-19.0,-53.0,-10.0,-27.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,107.0,202.0,-76.0,178.0,-93.0,149.0,-86.0,102.0,-183.0,78.0,-200.0,49.0,-193.0,-24.0,-17.0,-53.0,-10.0,-29.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,121.0,206.0,-52.0,181.0,-79.0,151.0,-67.0,119.0,-173.0,94.0,-200.0,64.0,-188.0,-25.0,-27.0,-55.0,-15.0,-30.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,118.0,205.0,-55.0,177.0,-73.0,150.0,-68.0,117.0,-173.0,89.0,-191.0,62.0,-186.0,-28.0,-18.0,-55.0,-13.0,-27.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,118.0,205.0,-54.0,178.0,-71.0,150.0,-68.0,118.0,-172.0,91.0,-189.0,63.0,-186.0,-27.0,-17.0,-55.0,-14.0,-28.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,119.0,205.0,-53.0,177.0,-70.0,151.0,-68.0,118.0,-172.0,90.0,-189.0,64.0,-187.0,-28.0,-17.0,-54.0,-15.0,-26.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,118.0,206.0,-53.0,178.0,-72.0,150.0,-66.0,119.0,-171.0,91.0,-190.0,63.0,-184.0,-28.0,-19.0,-56.0,-13.0,-28.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,116.0,206.0,-52.0,170.0,-50.0,150.0,-64.0,119.0,-168.0,83.0,-166.0,63.0,-180.0,-36.0,2.0,-56.0,-12.0,-20.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,116.0,206.0,-53.0,181.0,-76.0,152.0,-66.0,119.0,-169.0,94.0,-192.0,65.0,-182.0,-25.0,-23.0,-54.0,-13.0,-29.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,116.0,206.0,-53.0,178.0,-68.0,152.0,-66.0,119.0,-169.0,91.0,-184.0,65.0,-182.0,-28.0,-15.0,-54.0,-13.0,-26.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,114.0,205.0,-54.0,179.0,-76.0,150.0,-67.0,118.0,-168.0,92.0,-190.0,63.0,-181.0,-26.0,-22.0,-55.0,-13.0,-29.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-90.0,-51.0,0.0,-69.0,-29.0,-35.0,-56.0,-56.0,90.0,-18.0,61.0,16.0,34.0,-5.0,-29.0,34.0,-56.0,13.0,-27.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-91.0,-50.0,0.0,-72.0,-29.0,-35.0,-56.0,-55.0,91.0,-22.0,62.0,15.0,35.0,-5.0,-29.0,37.0,-56.0,17.0,-27.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-78.0,-60.0,1.0,-71.0,-29.0,-35.0,-55.0,-55.0,79.0,-11.0,49.0,25.0,23.0,5.0,-30.0,36.0,-56.0,16.0,-26.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.0,-58.0,0.0,-72.0,-29.0,-36.0,-56.0,-55.0,79.0,-14.0,50.0,22.0,23.0,3.0,-29.0,36.0,-56.0,17.0,-27.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.0,-66.0,4.0,-72.0,-28.0,-36.0,-54.0,-56.0,88.0,-6.0,56.0,30.0,30.0,10.0,-32.0,36.0,-58.0,16.0,-26.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.0,-55.0,5.0,-72.0,-28.0,-37.0,-54.0,-58.0,92.0,-17.0,59.0,18.0,33.0,-3.0,-33.0,35.0,-59.0,14.0,-26.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.0,-55.0,4.0,-73.0,-28.0,-37.0,-54.0,-58.0,91.0,-18.0,59.0,18.0,33.0,-3.0,-32.0,36.0,-58.0,15.0,-26.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-90.0,-51.0,-4.0,-72.0,-28.0,-34.0,-55.0,-55.0,86.0,-21.0,62.0,17.0,35.0,-4.0,-24.0,38.0,-51.0,17.0,-27.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-88.0,-48.0,-8.0,-71.0,-27.0,-32.0,-53.0,-54.0,80.0,-23.0,61.0,16.0,35.0,-6.0,-19.0,39.0,-45.0,17.0,-26.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-89.0,-47.0,-8.0,-71.0,-27.0,-31.0,-54.0,-52.0,81.0,-24.0,62.0,16.0,35.0,-5.0,-19.0,40.0,-46.0,19.0,-27.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-89.0,-48.0,-6.0,-71.0,-27.0,-34.0,-54.0,-52.0,83.0,-23.0,62.0,14.0,35.0,-4.0,-21.0,37.0,-48.0,19.0,-27.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-88.0,-47.0,-5.0,-71.0,-27.0,-31.0,-53.0,-51.0,83.0,-24.0,61.0,16.0,35.0,-4.0,-22.0,40.0,-48.0,20.0,-26.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-88.0,-46.0,-6.0,-71.0,-27.0,-29.0,-53.0,-50.0,82.0,-25.0,61.0,17.0,35.0,-4.0,-21.0,42.0,-47.0,21.0,-26.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-88.0,-45.0,-8.0,-72.0,-27.0,-30.0,-53.0,-49.0,80.0,-27.0,61.0,15.0,35.0,-4.0,-19.0,42.0,-45.0,23.0,-26.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-88.0,-43.0,-10.0,-72.0,-27.0,-30.0,-54.0,-48.0,78.0,-29.0,61.0,13.0,34.0,-5.0,-17.0,42.0,-44.0,24.0,-27.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-89.0,-42.0,-11.0,-71.0,-27.0,-29.0,-54.0,-48.0,78.0,-29.0,62.0,13.0,35.0,-6.0,-16.0,42.0,-43.0,23.0,-27.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-95.0,-50.0,-11.0,-71.0,-28.0,-31.0,-54.0,-48.0,84.0,-21.0,67.0,19.0,41.0,2.0,-17.0,40.0,-43.0,23.0,-26.0,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-95.0,-47.0,-11.0,-71.0,-27.0,-30.0,-53.0,-46.0,84.0,-24.0,68.0,17.0,42.0,1.0,-16.0,41.0,-42.0,25.0,-26.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-88.0,-42.0,-12.0,-72.0,-28.0,-30.0,-53.0,-47.0,76.0,-30.0,60.0,12.0,35.0,-5.0,-16.0,42.0,-41.0,25.0,-25.0,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-88.0,-41.0,-13.0,-72.0,-27.0,-32.0,-53.0,-47.0,75.0,-31.0,61.0,9.0,35.0,-6.0,-14.0,40.0,-40.0,25.0,-26.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-95.0,-46.0,-12.0,-71.0,-27.0,-31.0,-53.0,-46.0,83.0,-25.0,68.0,15.0,42.0,0.0,-15.0,40.0,-41.0,25.0,-26.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-95.0,-47.0,-14.0,-73.0,-28.0,-32.0,-53.0,-47.0,81.0,-26.0,67.0,15.0,42.0,0.0,-14.0,41.0,-39.0,26.0,-25.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
